Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio,Credit_Score
CUS_0x30ed,29.0,28634.88,8.0,21.0,8.34,3195.0,103.68164254375274,312.5726336484396,2442.24,6.0,6.0,17.0,52.0,8.0,31.679451504649144,106.5034545416628,84.5,Scientist,Bad,Yes,Low_spent_Medium_value_payments,0.875,1,1,1,1,0,0,0,1,1,6,5.899400043291051,55.0,10.0,0.11157720933351213,0.04360892235884385,Poor
CUS_0x33b5,16.5,78741.32,6.0,16.0,10.02,2011.92,198.68863981726145,379.6694524249988,6458.776666666668,9.0,10.0,33.0,30.0,11.0,32.8896407389158,326.68062203879435,202.5,Entrepreneur,Standard,Yes,High_spent_Small_value_payments,0.875,1,0,1,0,0,1,1,0,1,5,5.622805521872433,33.0,13.0,0.025551006764936122,0.05057933396656554,Poor
CUS_0x5b8,44.0,70342.3,2.0,10.0,8.5,180.38,228.87474459094548,500.06011648882924,5838.858333333334,7.0,6.0,16.0,20.0,3.5,33.71727153696869,96.62912345930988,284.0,Architect,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,1,0,0,0,1,0,0,2,3.417589702987989,20.0,5.0,0.002564317629648163,0.0165493180246669,Standard
CUS_0x881c,23.0,16803.61,3.0,17.0,16.93,1664.82,79.75465825122494,312.6196967058994,1381.3008333333337,8.0,5.0,25.0,28.0,6.0,32.779757366248184,22.365778122223645,191.0,Writer,Standard,Yes,Low_spent_Small_value_payments,0.875,0,0,0,0,0,0,0,1,1,2,5.41213026396682,33.0,7.0,0.0990751392111576,0.016191822651877286,Poor
CUS_0x48aa,21.0,17856.72,6.0,21.0,0.65,1431.47,85.575964889761,268.89129379081004,1440.0600000000004,8.0,6.0,23.0,41.0,9.0,37.174418995887876,75.86777329573991,212.0,Architect,Bad,Yes,Low_spent_Medium_value_payments,1.0,0,0,1,1,0,0,1,0,0,3,4.628143149417498,46.0,10.0,0.08016421828868907,0.0526837585209921,Poor
CUS_0x4e3,31.0,65383.72,2.0,8.0,9.09,2561.12,142.8620620682571,566.9103478557454,5522.6433333333325,8.0,10.0,19.0,20.0,16.0,29.265887512320493,70.76315845790279,194.0,Lawyer,Standard,Yes,High_spent_Medium_value_payments,0.75,0,0,0,0,0,0,1,0,1,2,5.964813585697157,25.0,16.0,0.03917060699513579,0.012813276937656569,Poor
CUS_0x848d,30.0,143469.16,0.0,19.0,7.94,790.97,354.4722590489546,1067.3017019871418,11690.763333333334,4.0,3.0,10.0,19.0,5.0,35.77441291126607,0.0,326.0,Media_Manager,Standard,Yes,High_spent_Large_value_payments,0.625,0,0,0,0,0,0,0,0,0,0,5.711365032888232,19.0,5.0,0.005513170914222959,0.0,Poor
CUS_0x9011,46.0,108255.72,3.0,0.0,3.43,794.74,284.72817342672386,742.1857482109929,9042.31,2.0,2.0,3.0,6.0,2.0,37.18423607414225,136.6024578439958,343.5,Scientist,Good,No,High_spent_Large_value_payments,1.0,1,0,0,0,0,0,1,0,1,3,6.572937322018991,6.0,2.0,0.007341321086774906,0.015107031040076685,Good
CUS_0x245d,27.0,22147.105,1.0,3.5,10.09,947.58,109.24853407525934,331.88518734371667,1938.5920833333328,0.0,4.0,4.0,4.0,7.0,30.529869763946298,9.829845999398689,242.5,Scientist,Good,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,1,1,4.8133175712800815,5.0,7.0,0.042785727525109944,0.005070610823137509,Standard
CUS_0xebc,33.0,14310.25,9.0,25.0,1.54,2188.14,66.14894585077829,229.4491727661736,1064.5208333333333,9.0,10.0,34.0,15.0,6.0,30.398702132774737,92.4140805435154,146.0,Media_Manager,Bad,Yes,Low_spent_Small_value_payments,0.5,1,1,1,1,0,0,0,1,1,6,5.355449455314952,15.0,6.0,0.15290718191506086,0.08681284353462511,Poor
CUS_0x69b1,55.0,41481.82,3.0,4.0,11.68,650.2,110.56614588763226,411.69687586610894,3526.009912076317,1.0,3.0,4.0,9.0,2.0,30.610839274086857,175.42723283660786,238.5,Mechanic,Good,No,High_spent_Medium_value_payments,0.75,0,1,1,0,0,1,0,0,0,3,4.966110253288926,11.0,2.0,0.015674336371933537,0.04975233683710952,Good
CUS_0x7dc5,32.0,175572.44,3.0,2.0,6.09,388.99,325.49094134623033,1054.594335140839,14422.036666666669,5.0,4.0,1.0,10.0,0.0,35.22158670265125,290.10697332337463,390.0,Architect,Good,No,High_spent_Large_value_payments,0.625,1,0,0,0,0,0,0,1,1,3,5.215881894616124,10.0,1.0,0.0022155527370924504,0.020115534305490457,Poor
CUS_0x92f0,16.0,17496.35,5.0,15.0,9.59,1283.15,69.99645626001579,299.7054850308764,1495.0291666666665,3.0,4.0,19.0,11.0,12.0,28.696988510583562,47.41790563185753,83.5,Writer,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,1,1,0,0,0,1,0,3,4.976842593312013,11.0,12.0,0.07333815338627772,0.03171704384709832,Poor
CUS_0x7ef7,29.0,30411.9,6.0,15.0,8.68,2261.01,79.55782356164066,350.0783060058095,2772.3250000000007,4.0,6.0,11.0,9.0,10.0,30.364342602408882,112.7534342461514,100.5,Entrepreneur,Standard,Yes,High_spent_Small_value_payments,1.0,1,0,1,0,1,0,0,1,1,5,4.006792793365648,9.0,10.0,0.07434622631272628,0.04067107364618195,Poor
CUS_0x94d2,53.0,21834.105,1.0,9.0,10.4,1215.84,135.3155385877182,329.91277914305965,2071.50875,4.0,5.0,11.0,8.0,1.0,36.64425820462783,16.922557269222168,295.5,Scientist,Good,No,Low_spent_Small_value_payments,0.625,0,1,0,0,0,0,0,0,0,1,3.2287424471701622,11.0,5.0,0.0556853601281115,0.008169194201676517,Good
CUS_0x25f5,14.0,29905.94,6.0,16.0,21.79,2987.02,168.46603526786163,224.65269121623953,2362.1616666666664,9.0,8.0,34.0,27.0,13.0,35.351852355083125,123.09744018256556,114.5,Mechanic,Bad,Yes,High_spent_Small_value_payments,0.75,0,1,0,0,0,1,1,1,0,4,3.691022333554431,27.0,13.0,0.09988049196915395,0.05211219956687931,Poor
CUS_0x6896,14.0,31896.7,2.0,20.0,17.95,1941.65,217.64419680259132,364.90829250570107,2832.058333333333,7.0,7.0,9.0,24.0,10.0,31.502740298538747,36.331741719616225,232.5,Media_Manager,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,1,0,0,1,0,0,2,3.7182699783244515,29.0,10.0,0.06087306837384432,0.012828740599016463,Poor
CUS_0xacf1,31.0,17161.57,4.0,11.0,10.06,743.2,76.2409226255919,315.0175340372018,1585.1308333333334,6.0,3.0,9.0,23.0,11.0,31.828058205557987,47.25462667053961,206.0,Doctor,Standard,Yes,Low_spent_Small_value_payments,1.0,1,0,1,0,1,0,0,0,1,4,5.740486925014194,28.0,11.0,0.04330606115874014,0.02981118383216923,Standard
CUS_0x637b,19.0,15115.04,2.0,13.0,18.14,2154.52,70.70775568827177,309.16277345924243,1274.5866666666668,7.0,7.0,24.0,53.0,10.0,33.575571012666856,20.638839312159316,220.5,Journalist,Standard,Yes,Low_spent_Small_value_payments,0.875,1,0,0,0,0,0,0,1,0,2,4.089371375349122,57.0,14.0,0.14254146862992093,0.016192574308135955,Poor
CUS_0x1152,28.5,31316.47,2.0,5.0,5.44,800.89,138.96030076226947,358.280059036868,2510.705833333333,0.0,2.0,6.0,13.0,1.0,35.50773367341393,30.821979698505572,218.5,Accountant,Good,No,High_spent_Small_value_payments,0.875,0,0,0,0,0,0,1,1,0,2,3.218067214802623,13.0,1.0,0.025574082902702633,0.01227622100896816,Good
CUS_0xb3cd,14.0,20739.75,8.0,21.0,2.41,3077.36,128.4899067893121,208.95979714313245,1916.3125,6.0,10.0,26.0,55.0,13.5,30.27280655855043,137.10464431505682,166.0,Mechanic,Bad,Yes,Low_spent_Small_value_payments,1.0,1,0,0,1,0,1,0,1,1,5,5.351620443101074,60.0,15.0,0.1483798020709025,0.07154607837451189,Poor
CUS_0x26da,40.0,16833.105,4.0,15.0,10.99,35.71,90.52349079486551,299.24726240491293,1542.75875,5.0,5.0,4.0,7.0,6.0,31.442104794347316,51.70293826482851,233.0,Doctor,Good,No,Low_spent_Small_value_payments,0.875,1,0,0,1,0,0,1,1,0,4,4.87532109096653,7.0,6.0,0.002121414914241906,0.03351330093887234,Good
CUS_0x6a52,54.0,21700.68,0.0,14.0,9.73,427.94,157.11500007598693,316.3668442724087,1692.075507065946,5.0,7.0,10.0,25.0,3.0,34.72874714298099,212.31449293405396,318.0,Musician,Good,No,Low_spent_Medium_value_payments,0.875,0,0,0,0,0,0,0,0,0,0,4.740108480573779,25.0,3.0,0.01972011936953128,0.12547577932985193,Good
CUS_0x1098,22.0,20652.98,2.0,13.0,15.58,1859.53,71.13751290564409,332.4322343990002,1468.081666666667,7.0,5.0,21.0,22.0,8.0,32.78687529680367,33.238356239959586,223.5,Musician,Standard,Yes,Low_spent_Medium_value_payments,0.75,1,0,0,0,0,0,1,0,0,2,4.539643395330107,24.0,8.0,0.09003688571818691,0.022640672514784882,Poor
CUS_0x8ea8,55.0,29616.72,2.0,4.0,5.83,189.92,154.896738289134,340.02470290923617,2187.06,2.0,1.0,3.0,15.0,5.5,29.476103925964836,27.904323425239664,241.0,Engineer,Good,No,Low_spent_Small_value_payments,1.0,1,0,0,1,0,0,0,0,0,2,5.32436253863649,16.0,7.0,0.006412593967191504,0.012758828484467579,Good
CUS_0x6e06,38.0,20139.19,6.0,25.0,18.19,2209.17,100.68360749103752,297.9536488339594,1664.2658333333331,10.0,10.0,19.0,19.0,9.5,28.019064866014382,51.16717022456773,210.5,Entrepreneur,Bad,Yes,Low_spent_Medium_value_payments,0.75,1,0,1,1,1,0,1,0,0,5,4.341466533714052,24.0,11.0,0.10969507711084707,0.030744589716226865,Poor
CUS_0x892d,15.0,9427.945,7.0,25.0,9.67,2358.57,52.54832263971607,271.2098899183942,921.6620833333332,6.0,6.0,28.0,37.5,8.0,29.521644097151942,48.0947119375295,95.5,Manager,Bad,Yes,Low_spent_Small_value_payments,0.875,1,1,0,1,0,1,1,0,1,6,5.579060114931684,38.0,11.0,0.25016798464564655,0.05218258709698413,Standard
CUS_0x18be,37.0,8393.5,5.0,20.0,2.92,1685.82,30.053066673804743,273.97798894876894,517.4583333333334,9.0,7.0,29.0,15.5,10.0,26.021823476884478,28.70639739897536,234.5,Engineer,Bad,Yes,Low_spent_Small_value_payments,0.75,0,0,1,0,0,1,1,0,1,4,6.152039299118271,18.0,14.0,0.20084827545124204,0.055475765969515145,Poor
CUS_0xb8c,24.0,78867.52,4.0,19.0,19.1,1803.18,270.04171240911046,523.1101526556017,6779.293333333334,8.0,7.0,33.0,40.0,12.0,36.61914253992299,144.77746826862125,68.5,Writer,Bad,Yes,High_spent_Large_value_payments,0.75,1,1,0,0,0,0,1,1,0,4,6.441975332085965,40.0,12.0,0.02286340435200701,0.021355834767727202,Poor
CUS_0xc5d1,43.0,33029.66,4.0,15.0,18.66,2000.96,113.08454648122688,336.6860602386077,2766.471666666667,8.0,10.0,18.0,43.0,11.0,33.149726233692505,76.87655994683209,204.0,Developer,Bad,Yes,High_spent_Medium_value_payments,0.75,0,0,1,0,1,0,0,1,1,4,5.250664367400018,43.0,16.0,0.06058070231422303,0.027788667013337237,Poor
CUS_0x6133,45.0,85862.6,0.0,17.0,7.58,1201.93,169.3267018302952,783.6949648363716,7080.216666666667,3.0,7.0,13.0,11.0,4.0,35.49022238377064,0.0,202.5,Engineer,Standard,Yes,High_spent_Large_value_payments,0.75,0,0,0,0,0,0,0,0,0,0,4.596819144973755,15.0,4.0,0.013998294950304323,0.0,Standard
CUS_0x3442,47.0,18186.22,0.0,16.0,5.49,1.42,105.98083583131088,348.9664497185835,1761.5183333333334,7.0,4.0,15.0,22.0,4.0,34.374912918494694,0.0,226.0,Scientist,Standard,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,5.345266515571599,27.0,4.0,7.808109656652123e-05,0.0,Standard
CUS_0x6fef,36.0,16474.845,2.0,6.0,4.17,340.96,74.77350957090938,314.1798687572509,1247.9037500000004,0.0,5.0,2.0,13.0,5.5,29.78094330090007,19.660740384509907,288.0,Entrepreneur,Good,No,Low_spent_Small_value_payments,0.875,1,0,0,1,0,0,0,0,0,2,5.113504250785222,18.0,7.0,0.020695794103070465,0.015755013465189042,Poor
CUS_0x48a3,36.0,11629.69,0.0,19.0,8.42,517.34,66.41696755631988,338.83344022177124,1263.1408333333334,7.0,3.0,4.0,18.0,7.0,35.58866205276035,0.0,334.5,Entrepreneur,Good,No,High_spent_Medium_value_payments,0.75,0,0,0,0,0,0,0,0,0,0,6.513538036097584,18.0,7.0,0.04448441875922746,0.0,Good
CUS_0xc39e,15.0,103351.98,4.0,18.0,19.82,1442.03,325.7900952720455,501.9498713033983,8414.665,5.0,3.0,10.0,23.5,5.0,33.898382497531635,293.7265334245564,124.5,Doctor,Standard,Yes,Low_spent_Medium_value_payments,0.625,0,1,1,0,0,0,1,1,0,4,5.1812288632531605,28.0,5.0,0.013952611261051797,0.03490650351791264,Standard
CUS_0x53c0,33.0,162550.04,0.0,3.0,3.9,571.39,763.2613241669649,849.9223424997019,13331.836666666668,5.0,5.0,1.0,8.0,6.0,34.75731588726239,0.0,344.5,Mechanic,Good,No,Low_spent_Medium_value_payments,0.625,0,0,0,0,0,0,0,0,0,0,5.006114081528442,11.0,6.0,0.0035151636997443982,0.0,Good
CUS_0x8207,27.0,34677.86,7.0,23.0,5.57,2345.02,98.3631777268248,268.30617715316276,2725.8216666666667,6.0,5.0,16.0,27.0,6.0,29.00996564090319,182.5851834962603,191.5,Doctor,Bad,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,1,1,1,0,1,4,3.847071865223505,31.0,6.0,0.06762297327459076,0.06698353957965958,Poor
CUS_0x1dab,30.0,10622.485,4.0,13.0,9.31,1335.49,27.02597514382118,285.3766013996554,722.2070833333332,6.0,4.0,8.0,19.0,1.0,29.804843759338098,20.08372380406877,187.0,Writer,Standard,Yes,High_spent_Medium_value_payments,0.75,0,0,0,1,0,0,0,1,0,2,4.182853478751725,24.0,1.0,0.12572293582904565,0.027808815875043375,Standard
CUS_0x8d21,15.0,58518.0,4.0,21.0,15.56,2006.6,118.75102812411264,422.09789481154667,4792.5,10.0,10.0,33.0,50.0,9.0,29.840236593757957,188.4010770643407,102.5,Entrepreneur,Bad,Yes,High_spent_Large_value_payments,0.75,1,0,1,1,0,0,1,0,0,4,4.173664977576279,51.0,9.0,0.03429030383813527,0.03931164883971637,Poor
CUS_0x5cc5,46.0,72034.86,0.0,18.0,13.76,1030.69,295.048481014424,553.0420189855761,5780.905,5.0,6.0,13.0,19.0,3.0,29.545883541791707,0.0,362.0,Media_Manager,Standard,Yes,High_spent_Small_value_payments,0.875,0,0,0,0,0,0,0,0,0,0,4.580541006609579,19.0,4.0,0.014308211329903328,0.0,Standard
CUS_0x717a,46.0,75408.44,3.0,5.0,3.43,1487.63,158.75203197862078,616.9862318428185,6403.036666666668,0.0,1.0,6.0,11.0,6.5,35.38487124366998,102.56617772787853,265.0,Doctor,Good,No,High_spent_Large_value_payments,0.875,0,0,0,1,0,0,0,0,1,2,5.556653318548837,16.0,9.0,0.019727632609824578,0.01601836488955686,Good
CUS_0x416a,25.0,14330.89,6.0,20.0,5.34,3127.61,52.81703549518714,268.57880784431995,950.2408333333332,6.0,7.0,25.0,50.0,6.0,35.86800293359937,51.661219055523354,13.0,Manager,Bad,Yes,Low_spent_Medium_value_payments,0.625,1,0,0,0,1,1,0,0,1,4,5.599145227004877,51.0,11.0,0.2182425515791413,0.05436644821324071,Poor
CUS_0x33f0,33.0,74450.88,3.0,20.0,16.85,640.7,150.1726620507996,601.5376481899773,6139.240000000002,6.0,4.0,19.0,5.0,12.0,32.02444732904202,120.84655218492288,238.5,Scientist,Standard,Yes,High_spent_Large_value_payments,1.0,0,1,0,0,1,1,0,0,0,3,2.864222308031447,6.0,12.0,0.008605673969199559,0.019684285381402725,Standard
CUS_0x6449,39.0,31227.62,2.0,4.0,6.08,364.35,190.11873029755284,332.0665849907952,2745.3016666666667,0.0,4.0,1.0,14.5,4.0,34.42968203850185,26.872140519499183,343.0,Lawyer,Good,No,High_spent_Small_value_payments,1.0,0,0,0,0,1,0,0,0,0,1,6.2981881781659785,17.0,5.0,0.011667555836788076,0.009788410813201165,Good
CUS_0x446c,43.0,8177.41,7.0,19.0,17.02,1370.66,51.97700346043507,250.8065881687437,803.4508333333333,7.0,10.0,22.0,14.0,7.0,34.05033182840664,47.561491704154555,211.5,Media_Manager,Standard,Yes,High_spent_Large_value_payments,1.0,0,1,0,0,1,1,0,0,1,4,4.054995331400404,14.0,7.0,0.16761541857385165,0.05919651798335043,Poor
CUS_0x49c1,26.0,39890.28,6.0,10.0,11.34,264.32,153.6567984455039,313.2978172385217,3561.19,3.0,5.0,15.0,18.0,7.0,31.700887817821638,149.16438431597436,65.5,Entrepreneur,Standard,Yes,Low_spent_Large_value_payments,1.0,0,1,1,0,1,0,0,1,0,4,5.319346959908571,20.0,10.0,0.006626175599669894,0.04188610669915797,Standard
CUS_0x9f27,40.0,15005.31,7.0,13.0,17.98,1101.54,75.86526914071369,276.63015016050315,1334.4425,4.0,4.0,20.0,13.0,9.0,28.968108649186863,66.83655664676195,128.5,Media_Manager,Standard,Yes,Low_spent_Medium_value_payments,0.75,0,1,1,0,0,1,1,0,0,4,5.700605089992561,16.0,9.0,0.07341001285544917,0.050085752399793876,Standard
CUS_0x8197,31.0,30661.16,3.0,17.0,12.61,1346.55,138.06042804712058,326.66396074920306,2338.096666666667,4.0,5.0,15.0,10.0,5.0,30.268472478043506,52.38766844121764,259.0,Entrepreneur,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,1,1,0,1,0,0,3,5.232190458680779,14.0,5.0,0.0439171251185539,0.022406117415112992,Standard
CUS_0x995d,18.0,44418.54,8.0,20.0,4.85,1340.46,112.84034637940823,278.92960681289526,3626.545,9.0,7.0,33.0,61.0,9.0,28.860159365216894,233.63620780037328,97.5,Doctor,Bad,Yes,High_spent_Medium_value_payments,1.0,1,1,1,1,0,1,0,1,1,7,5.699324154003458,64.0,13.0,0.030177939211869637,0.06442390975442833,Poor
CUS_0x5f92,17.0,9238.24,7.0,25.0,3.7,3985.22,29.29154351571865,285.3984072280594,881.8533333333335,6.0,7.0,25.0,32.0,11.0,33.36597618024916,38.77068857728457,107.5,Teacher,Bad,Yes,Low_spent_Medium_value_payments,1.0,1,0,1,0,1,0,1,0,0,4,4.772848036211151,35.0,11.0,0.43138303399781774,0.043965007685274074,Poor
CUS_0x6d02,39.0,76519.3,4.0,5.0,10.43,260.85,189.47227303879953,471.2568933622723,6277.608333333334,5.0,7.0,10.0,5.0,3.0,33.698898210899884,228.5434193935592,384.0,Entrepreneur,Good,No,High_spent_Large_value_payments,0.75,1,0,0,1,0,0,0,0,1,3,4.438761156385019,5.0,3.0,0.003408943887359137,0.03640612909537882,Standard
CUS_0x3fc2,31.5,71983.5,4.0,8.0,19.41,519.33,193.25151266807984,423.3041713388244,5966.625,5.0,6.0,18.0,16.0,0.0,29.194249573725124,230.1068159930957,387.5,Lawyer,Standard,Yes,High_spent_Large_value_payments,1.0,0,1,1,0,0,1,0,1,0,4,3.9770635053454906,18.0,0.0,0.00721457000562629,0.038565657468517915,Standard
CUS_0x4c34,45.0,31896.42,1.0,7.0,5.91,1177.43,120.89791832885136,371.0168074732733,2417.035,3.0,5.0,4.0,7.0,8.0,33.00432480747617,22.799777755562943,307.0,Entrepreneur,Good,No,Low_spent_Large_value_payments,0.625,0,0,0,0,0,0,1,0,0,1,5.568822848214536,12.0,8.0,0.03691417406718372,0.009432953083245772,Good
CUS_0x74e5,24.0,84120.45000000001,3.0,1.0,4.91,1317.56,249.2232682985907,574.2083168094323,7031.037500000001,2.0,7.0,8.0,6.0,5.0,30.664444856674237,136.27775632878337,230.5,Teacher,Good,No,High_spent_Medium_value_payments,0.625,0,0,0,0,0,1,1,0,1,3,5.192284851582825,10.0,5.0,0.015662778789224258,0.019382311121051956,Standard
CUS_0x4a2b,36.0,31230.98,3.0,10.0,9.71,696.43,170.96145076272876,314.1557046258731,2809.5816666666665,6.0,4.0,13.0,11.0,8.0,29.589347341055568,67.11533197678743,92.5,Journalist,Standard,Yes,Low_spent_Medium_value_payments,0.625,1,0,0,0,0,0,1,0,0,2,5.71456180518298,11.0,8.0,0.022299332265590128,0.023888016060559705,Standard
CUS_0x339e,21.0,86971.56,1.0,19.0,2.98,333.78,177.4502381352713,742.2392102146737,7053.63,8.0,5.0,4.0,24.0,4.0,31.34472289487963,38.445175622196714,246.0,Entrepreneur,Good,No,High_spent_Large_value_payments,0.875,0,0,0,0,0,1,0,0,0,1,5.439316579166999,27.0,4.0,0.0038378062897802454,0.005450410018982668,Poor
CUS_0x5480,25.0,64493.46,2.0,18.0,14.83,165.76,265.22202230112833,526.5987583749841,5413.455,6.0,7.0,6.0,17.0,1.0,33.499107976790924,63.08871187287448,306.5,Scientist,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,0,1,1,0,0,2,4.772998456223828,17.0,2.0,0.0025701830852306574,0.01165405676649653,Standard
CUS_0x3e03,23.0,35971.49,2.0,14.0,9.78,132.82,172.15840847618423,317.34876226293744,3097.624166666666,5.0,5.0,18.0,27.0,4.0,35.90804838984549,54.481740177847726,330.5,Developer,Standard,Yes,Low_spent_Large_value_payments,1.0,0,0,0,0,0,1,0,1,0,2,6.045150460250793,28.0,9.0,0.003692368595240286,0.01758823448116212,Standard
CUS_0x3ff4,36.0,18241.11,2.0,11.0,9.13,2181.17,86.0284935129449,336.32076995939804,1582.0925,6.0,6.0,13.0,6.0,10.0,28.241703324812296,20.85998652765704,107.0,Scientist,Standard,Yes,Low_spent_Large_value_payments,0.625,0,0,1,1,0,0,0,0,0,2,6.2506861897991675,11.0,12.0,0.11957441186419028,0.013185061257579464,Standard
CUS_0x8848,36.0,62756.2,8.0,15.0,21.38,3711.23,118.9823944098611,326.8692326243976,5194.683333333333,10.0,10.0,17.0,47.0,12.0,32.199890445781804,323.6167062990746,48.5,Engineer,Bad,Yes,High_spent_Medium_value_payments,0.875,1,1,0,1,0,0,1,1,1,6,3.7698037078125974,50.0,12.0,0.05913726452525807,0.06229767736225332,Standard
CUS_0x1a3b,16.0,33082.87,4.0,16.0,18.4,576.44,110.350638265348,354.761224526949,2785.9058333333337,5.0,3.0,12.0,17.0,9.5,30.94934598210881,78.16490662396734,228.0,Entrepreneur,Standard,Yes,Low_spent_Large_value_payments,1.0,0,1,0,1,0,0,1,1,0,4,3.7964212391481893,17.0,12.0,0.01742412311870161,0.028057268012696288,Standard
CUS_0x9de2,54.0,31923.73,0.0,10.0,10.37,57.46,47.77587237670107,441.2626992630869,2506.310833333333,7.0,6.0,15.0,11.0,0.0,28.290727129863754,0.0,351.0,Entrepreneur,Standard,Yes,High_spent_Large_value_payments,0.625,0,0,0,0,0,0,0,0,0,0,4.956260895516948,11.0,1.0,0.0017999149848717552,0.0,Good
CUS_0x2b61,41.0,33606.82,0.0,12.0,4.36,1295.38,113.30520308523323,449.25163024810007,3025.568333333333,7.0,5.0,19.0,25.0,2.0,35.5848094955461,0.0,289.0,Teacher,Standard,Yes,High_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,4.2053873135908395,27.0,2.0,0.038545152442272135,0.0,Standard
CUS_0xb66e,30.0,36640.7,4.0,3.0,8.9,155.86,157.6512066872991,309.93157462378474,3057.3916666666664,3.0,5.0,2.0,7.0,2.0,29.56005628751751,106.17466891554436,361.0,Writer,Good,No,Low_spent_Large_value_payments,0.625,1,0,0,1,0,0,0,1,0,3,4.755144179597143,7.0,2.0,0.004253739693837728,0.03472720556974034,Good
CUS_0x9adc,34.0,56404.84,5.0,19.0,17.89,2849.38,204.7416263566396,342.5821007309753,4134.714744824032,7.0,9.0,27.0,26.0,9.0,31.009332544590677,656.4909454835123,67.0,Teacher,Bad,Yes,High_spent_Medium_value_payments,0.5,0,1,0,1,1,1,0,0,0,4,5.1024583090829445,26.0,12.0,0.050516586874459715,0.15877538983924552,Standard
CUS_0xc283,43.0,16012.64,4.0,25.0,14.49,1527.67,86.684326085943,267.9543790655813,1108.3866666666663,8.0,5.0,24.0,39.0,11.0,32.6497884527696,31.3321220463813,210.0,Manager,Bad,Yes,Low_spent_Large_value_payments,1.0,0,1,0,0,0,0,0,1,0,2,3.8548884057657062,40.0,11.0,0.09540400583539005,0.02826822352582851,Poor
CUS_0x94aa,34.0,15277.06,6.0,17.0,23.22,4861.83,90.6785332763666,246.67652704275434,1225.0883333333334,8.0,8.0,28.0,20.0,9.0,34.12363993679884,70.51158847563937,93.0,Media_Manager,Bad,Yes,Low_spent_Medium_value_payments,0.625,0,1,1,1,1,0,0,0,1,5,4.91322098476973,25.0,13.0,0.3182438244007682,0.05755633006787758,Standard
CUS_0xa46c,45.0,54876.2,5.0,14.0,11.01,310.47,216.53695432955504,399.0744194383368,4760.016666666666,3.0,4.0,8.0,15.0,5.0,30.066689774688193,145.62424298240742,174.5,Teacher,Standard,Yes,Low_spent_Small_value_payments,1.0,1,1,0,0,0,1,1,0,1,5,5.574041783679022,19.0,7.0,0.0056576439330711685,0.030593221238526636,Standard
CUS_0x18d8,37.0,15291.67,1.0,14.0,14.26,121.04,77.51480902128634,317.7170318036134,1109.305833333333,4.0,5.0,20.0,17.0,2.0,32.54817401975177,7.334973367345464,295.5,Accountant,Standard,Yes,Low_spent_Small_value_payments,0.625,1,0,0,0,0,0,0,0,0,1,3.1155302114178385,22.0,2.0,0.007915420617891964,0.006612219233811054,Poor
CUS_0xc146,55.0,83859.84,0.0,15.0,7.41,881.24,354.84744055919487,590.3589156433533,6759.32,8.0,4.0,14.0,26.0,1.5,34.53919986398181,0.0,221.0,Teacher,Standard,No,High_spent_Large_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,5.252369289976045,26.0,2.0,0.01050848654135281,0.0,Standard
CUS_0x4354,18.0,81935.42,1.0,12.0,10.36,625.32,176.2673594035603,630.812917190612,6867.951666666668,5.0,4.0,9.0,5.0,2.0,35.724753516000746,66.45771044835497,257.5,Entrepreneur,Good,No,High_spent_Large_value_payments,0.625,0,0,0,1,0,0,0,0,0,1,4.058409794704933,6.0,7.0,0.00763186421696502,0.009676496526745354,Poor
CUS_0x15a4,21.0,15652.99,1.0,5.0,5.86,37.63,94.46682009590651,301.8708732183078,1318.4158333333332,1.0,5.0,5.0,10.0,2.0,29.74660981055699,10.822469005905187,361.5,Engineer,Good,No,Low_spent_Medium_value_payments,0.875,0,1,0,0,0,0,0,0,0,1,2.052514068807885,15.0,2.0,0.0024040135462937116,0.008208691622386605,Good
