Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Credit_Score,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio
CUS_0x468a,46.0,115827.92,2.0,8.0,4.33,291.71,227.20329120910128,821.8062428486096,9459.326666666666,7.0,6.0,17.0,14.0,3.0,37.9180151143168,141.92313260895574,209.5,Journalist,Standard,No,High_spent_Medium_value_payments,Standard,0.75,0,0,1,0,0,0,1,0,0,2,5.184810026405704,19.0,3.0,0.0025184774102824255,0.015003513210836967
CUS_0x468b,39.0,21018.0,0.0,16.0,16.1,98.61,103.01226147936893,365.7485842551235,2011.5,8.0,4.0,17.0,14.0,4.0,31.550935315079407,0.0,326.5,Mechanic,Standard,Yes,High_spent_Medium_value_payments,Standard,0.75,0,0,0,0,0,0,0,0,0,0,5.408648407642661,14.0,4.0,0.004691692834713103,0.0
CUS_0x4691,33.0,53177.81999999999,6.0,17.0,1.37,2484.62,114.73904359221706,323.9809536074335,4453.485,9.0,5.0,27.0,46.0,7.0,30.98090756609717,243.3539299716458,113.0,Teacher,Bad,Yes,High_spent_Medium_value_payments,Poor,0.75,0,0,1,1,1,1,0,0,1,5,5.385311980758342,50.0,9.0,0.046722863028232454,0.054643482569638344
CUS_0x4695,22.0,11980.385,3.0,18.0,17.4,29.81,66.36599407760716,292.11886748056304,1030.3654166666663,5.0,3.0,18.0,25.0,7.0,32.45704225400801,26.265887345631587,378.5,Writer,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,1,0,1,0,0,0,1,0,3,4.080998463527831,26.0,10.0,0.0024882338923164823,0.025491817680182164
CUS_0x4696,24.0,46783.08,7.0,11.0,8.04,1558.33,197.4823332195915,275.3164140088892,4058.59,3.0,7.0,20.0,22.0,6.0,33.20965137183711,236.3197006260011,162.5,Accountant,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,1,0,1,0,1,0,0,1,1,5,4.2114865628604665,23.0,9.0,0.03330969230756076,0.058227044521866236
CUS_0x4697,25.0,44784.78,9.0,24.0,23.3,3735.23,152.53663907556268,230.6987164686608,3783.065,9.0,5.0,21.0,48.0,15.0,36.40823399641877,276.2686975658198,141.5,Architect,Bad,Yes,High_spent_Medium_value_payments,Standard,1.0,1,1,0,1,0,0,0,1,0,4,4.790074009042247,48.0,15.0,0.08340400466408454,0.07302774273395245
CUS_0x469a,28.0,11978.875,4.0,12.0,3.3,411.37,70.57545037347322,257.50888615111927,825.2395833333335,4.0,6.0,11.0,15.0,2.0,29.216460873846763,38.34096157060867,299.5,Teacher,Standard,No,Low_spent_Large_value_payments,Poor,0.625,0,1,0,1,0,0,0,0,0,2,5.453939160871636,15.0,3.0,0.03434128830962841,0.046460400524827784
CUS_0x46a,27.0,135550.88,3.0,10.0,6.52,716.21,538.4947844227556,797.3048632002854,11547.906666666668,3.0,3.0,9.0,8.0,3.0,35.32426100108823,203.49490604936543,275.0,Architect,Good,No,Low_spent_Medium_value_payments,Good,0.75,0,1,0,1,0,0,0,0,0,2,3.279661573350647,13.0,3.0,0.0052836986377366195,0.017621800376752157
CUS_0x46a2,44.0,12821.845,1.0,20.0,2.76,1475.23,56.016949119316095,297.82026547366655,840.4870833333333,7.0,6.0,17.0,13.0,2.0,31.283609568152514,10.21149374035067,217.5,Manager,Standard,No,Low_spent_Medium_value_payments,Standard,1.0,0,1,0,0,0,0,0,0,0,1,4.935004874416908,17.0,3.0,0.11505598453264722,0.012149495147328562
CUS_0x46b1,28.0,20399.82,5.0,18.0,27.72,4531.3,85.47451039942902,311.70498464949515,1790.985,9.0,5.0,15.0,15.0,9.0,27.028208078022598,64.30629889913274,144.5,Mechanic,Bad,Yes,Low_spent_Small_value_payments,Standard,0.75,1,1,0,1,1,0,0,0,0,4,3.2393494200494684,18.0,9.0,0.22212450894174557,0.03590554856636585
CUS_0x46b5,18.0,62717.24,9.0,25.0,3.82,2590.63,137.95827725403657,256.2871156018675,5035.4366666666665,6.0,6.0,29.0,54.0,7.0,30.31995694411372,370.0219455989408,216.0,Entrepreneur,Bad,Yes,High_spent_Large_value_payments,Poor,0.875,1,1,0,1,1,1,1,0,0,6,4.0105437780014,58.0,7.0,0.041306505196976144,0.07348358644810166
CUS_0x46b6,38.0,63023.18,4.0,10.0,5.08,1307.67,205.92068487597635,389.2437440284228,5028.931666666666,3.0,4.0,5.0,15.0,2.0,30.608264445131006,157.72873776226757,360.5,Entrepreneur,Good,No,High_spent_Medium_value_payments,Good,0.75,0,0,1,1,0,0,0,0,1,3,4.627343602483629,15.0,2.0,0.020749032340164366,0.03136426346926585
CUS_0x46bd,42.0,156356.52,2.0,9.0,8.31,489.85,737.0861855980115,599.3756163925184,13152.71,4.0,7.0,7.0,23.0,1.0,38.129870470561514,245.771777259894,352.5,Scientist,Good,No,Low_spent_Large_value_payments,Poor,1.0,0,0,1,0,0,1,0,0,0,2,3.983517840586553,25.0,3.0,0.003132904211477718,0.01868601811032814
CUS_0x46bf,40.0,18344.75,6.0,18.0,12.39,2042.28,95.34245182836744,302.0487137511369,1818.729166666667,6.0,6.0,31.0,57.0,10.0,32.82796951544333,76.55205262665751,188.0,Scientist,Bad,Yes,High_spent_Medium_value_payments,Standard,0.625,1,1,1,0,1,0,0,0,0,4,5.017996207033189,61.0,10.0,0.11132776407419016,0.042090957812570134
CUS_0x46c,48.0,38650.73,0.0,7.0,3.91,1189.97,74.69335240716714,476.7895203510998,2983.894166666667,1.0,1.0,11.0,7.0,3.0,30.33621697494592,0.0,199.5,Musician,Good,No,High_spent_Medium_value_payments,Good,0.875,0,0,0,0,0,0,0,0,0,0,5.8247755712478035,12.0,3.0,0.030787775547835704,0.0
CUS_0x46c3,52.0,16257.915,0.0,16.0,4.03,1452.65,99.73153549443762,325.5752185975116,1435.82625,3.0,7.0,2.0,24.0,3.0,35.92494512135002,0.0,263.0,Entrepreneur,Standard,No,Low_spent_Small_value_payments,Standard,0.75,0,0,0,0,0,0,0,0,0,0,4.215362146606993,26.0,3.0,0.08935032567214185,0.0
CUS_0x46c4,25.0,61102.78,4.0,10.0,7.11,432.45,135.16173885962576,397.6681776271862,4823.8983333333335,7.0,5.0,14.0,27.0,4.0,34.01005588288636,189.800091156221,371.5,Manager,Standard,No,High_spent_Medium_value_payments,Standard,0.875,0,1,1,0,1,0,0,0,0,3,5.443981589238517,32.0,9.0,0.007077419390738032,0.039345790072874184
CUS_0x46ce,27.0,68474.64,3.0,8.0,8.02,66.03,299.6391110127724,376.0357302731966,5431.22,7.0,6.0,11.0,16.0,7.0,30.895582888815042,127.44715871403108,71.5,Developer,Standard,Yes,High_spent_Small_value_payments,Standard,0.875,0,0,0,0,0,1,1,1,0,3,5.49963855884138,16.0,7.0,0.0009642986074844644,0.02346565941243976
CUS_0x46d,33.0,17770.48,2.0,3.0,1.02,43.54,116.55942313061708,323.0383474580516,1771.8733333333332,4.0,5.0,4.0,6.0,1.0,33.81495589909059,19.474185612538488,280.5,Musician,Good,No,Low_spent_Small_value_payments,Standard,0.875,0,0,0,1,1,0,0,0,0,2,5.282764329304981,7.0,1.0,0.00245013077868465,0.010990732376959878
CUS_0x46d1,32.5,35849.77,2.0,20.0,9.2,566.08,91.52081811887486,418.6651797424179,3126.480833333333,3.0,3.0,8.0,25.0,5.0,33.23796730198953,58.05787091770174,240.5,Media_Manager,Standard,Yes,High_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,0,0,1,0,1,5.569570300314564,25.0,5.0,0.015790338403844712,0.01856971912276292
CUS_0x46d2,36.0,7718.76,8.0,24.0,29.53,4831.44,64.41283992173304,261.8464620360892,900.23,8.0,6.0,25.0,34.0,11.0,32.44711721950898,36.76416182062983,77.5,Engineer,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,0,0,0,0,1,0,1,1,1,4,3.6842705744729622,36.0,13.0,0.6259347356311117,0.04083863215026141
CUS_0x46d4,43.0,29042.45,1.0,16.0,9.72,1092.55,195.52711288323653,302.0531668743614,2252.204166666667,3.0,5.0,5.0,5.0,4.0,31.03859345829515,16.756706537779973,287.5,Scientist,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,1,1,4.319137794124262,5.0,4.0,0.03761907139377015,0.007440136549689643
CUS_0x46d5,26.0,14560.52,9.0,23.0,16.99,3831.31,62.87386364448243,264.713941976929,1290.3766666666668,6.0,8.0,30.0,22.0,7.0,30.096315931498527,67.73227591896628,101.5,Doctor,Bad,Yes,Low_spent_Medium_value_payments,Standard,1.0,1,1,1,1,0,1,0,0,0,5,4.043894198452221,27.0,7.0,0.2631300255760096,0.0524903136182197
CUS_0x46d7,25.0,12500.36,1.0,16.0,12.34,1406.78,58.29241116959298,288.02906928424807,788.6966666666667,6.0,4.0,18.0,22.0,4.0,29.682152211370138,8.521817034400451,347.0,Developer,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,1,0,0,0,1,6.579984200967719,26.0,4.0,0.11253915887222447,0.010804936035062636
CUS_0x46db,26.0,74837.12,6.0,16.0,12.14,1527.44,379.14496972148333,171.91848922128142,6261.426666666666,4.0,3.0,17.0,16.0,10.0,31.40459310651972,362.25004086649176,83.0,Scientist,Standard,Yes,Low_spent_Medium_value_payments,Standard,0.625,0,0,0,1,1,1,0,1,0,4,4.396387141814604,19.0,10.0,0.020410192161323153,0.05785423357187368
CUS_0x46dc,44.0,89398.64,4.0,8.0,6.34,1161.41,336.6587302184384,426.8897896555584,7342.886666666666,1.0,4.0,6.0,12.0,3.0,34.47880268553007,240.74014679267,234.5,Teacher,Good,No,Low_spent_Large_value_payments,Standard,0.75,0,1,0,0,1,1,0,0,0,3,4.4445379826041025,15.0,3.0,0.012991360942403598,0.03278549128172163
CUS_0x46dd,28.0,44572.43,0.0,6.0,4.09,198.87,106.21131122355885,517.9980834273566,3757.369166666667,2.0,4.0,10.0,4.0,1.0,30.892221804998016,0.0,184.5,Engineer,Good,No,High_spent_Large_value_payments,Good,0.625,0,0,0,0,0,0,0,0,0,0,4.141772573875096,6.0,1.0,0.0044617266772307455,0.0
CUS_0x46de,25.0,36753.32,4.0,13.0,16.72,2153.46,77.8978143032745,363.3531761873647,3164.776666666666,9.0,10.0,32.0,18.0,6.0,28.089001364877774,117.85177813802048,114.0,Accountant,Standard,Yes,High_spent_Medium_value_payments,Poor,0.875,0,1,0,1,0,0,0,1,0,3,2.1522093913718643,18.0,6.0,0.05859225778786787,0.037238576541373795
CUS_0x46e6,19.0,9582.775,8.0,21.0,25.21,3525.61,42.60863106402114,275.069171932117,750.5645833333333,9.0,7.0,16.0,36.0,12.0,32.38175243394494,36.17024396841835,96.5,Developer,Bad,Yes,Low_spent_Small_value_payments,Poor,0.875,0,1,1,1,0,1,1,1,0,6,3.2924649689383196,36.0,13.0,0.3679111739553522,0.048190715058499874
CUS_0x46e8,17.0,47631.96,5.0,15.0,18.91,1341.22,190.41620533429747,333.07411065633914,3843.363231864337,5.0,4.0,17.0,6.0,8.0,33.45796628075501,362.14070959852575,117.5,Architect,Standard,Yes,High_spent_Medium_value_payments,Good,0.625,1,0,1,0,1,1,1,0,0,5,5.25110784627023,6.0,8.0,0.028157984680873934,0.09422495032374514
CUS_0x46ea,19.0,14974.765,4.0,13.0,7.53,1292.04,65.71595344946071,288.12201114646314,1240.8970833333333,4.0,5.0,6.0,18.0,4.0,30.63067655006973,32.17664705501465,299.0,Teacher,Standard,Yes,High_spent_Small_value_payments,Standard,1.0,1,1,0,0,0,1,0,0,1,4,4.6402797966152365,23.0,4.0,0.08628115366084209,0.025930149637051945
CUS_0x46eb,32.0,20502.64,8.0,16.0,25.18,4182.21,118.21362507892518,243.17956723055028,1588.553333333333,8.0,10.0,28.0,19.0,15.0,26.272033446225983,87.46214102385784,20.5,Engineer,Bad,Yes,Low_spent_Small_value_payments,Standard,1.0,1,0,1,1,1,0,0,1,0,5,4.653350678252705,19.0,15.0,0.20398397474666677,0.05505773031890096
CUS_0x46ef,30.0,9765.685,4.0,18.0,10.47,989.35,39.423075482342426,277.63748622979153,579.8070833333333,5.0,7.0,17.0,26.0,4.0,33.09228352993846,25.147045368356434,329.0,Accountant,Standard,No,Low_spent_Small_value_payments,Standard,1.0,0,0,1,0,1,1,0,0,0,3,4.4435026248785725,30.0,4.0,0.10130881755862493,0.043371400748995856
CUS_0x46f7,26.0,19725.7,2.0,12.5,10.0,2234.82,143.9824826546191,333.03511629372144,1835.8083333333332,8.0,10.0,17.0,8.0,7.0,32.598849376330904,19.398144912202703,212.0,Writer,Standard,Yes,Low_spent_Medium_value_payments,Poor,0.75,1,0,0,0,0,0,0,0,0,1,4.529540989643728,13.0,7.0,0.11329483871294808,0.010566541484742528
CUS_0x46ff,36.0,72849.56,6.0,17.0,15.07,965.85,156.04837605178116,474.8795305610124,6118.796666666666,3.0,3.0,12.0,21.0,6.0,34.229740376057855,230.4748559348489,106.5,Lawyer,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,1,0,0,0,0,0,1,1,0,3,5.179163707537139,26.0,9.0,0.01325814459277448,0.037666696327793577
CUS_0x470c,40.0,66995.86,0.0,19.0,8.16,554.69,168.2630917943156,631.5060667329528,5384.988333333334,3.0,6.0,15.0,30.0,3.0,30.277418749805022,0.0,256.0,Accountant,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,0,0,5.9438812789485524,34.0,4.0,0.008279466820785644,0.0
CUS_0x470d,26.0,19543.05,5.0,15.0,28.91,3087.45,64.91640684166177,279.2462236780483,1640.5875,8.0,6.0,16.0,19.0,9.0,33.857162866636685,71.22048300516802,166.0,Scientist,Bad,Yes,High_spent_Medium_value_payments,Standard,0.75,0,0,0,1,1,1,1,0,1,5,4.433135598238389,23.0,9.0,0.15798199359874737,0.04341157238194733
CUS_0x470e,40.0,15723.515,2.0,20.0,17.98,700.2,54.85208064711959,319.33237425219943,1173.2929166666663,6.0,7.0,8.0,30.0,12.0,32.712774811922614,20.89883028417313,270.5,Media_Manager,Standard,Yes,Low_spent_Medium_value_payments,Standard,0.75,0,0,0,1,0,0,0,0,1,2,3.6520234495689774,33.0,12.0,0.04453202734884662,0.017812116639676696
CUS_0x4711,17.5,32430.82,8.0,21.0,29.85,2532.02,163.09444719663873,233.65326162871094,2597.568333333333,10.0,9.0,21.0,20.0,12.0,34.2483223985746,128.00912450798364,162.5,Architect,Bad,Yes,Low_spent_Large_value_payments,Standard,1.0,0,1,1,0,0,0,1,0,0,3,6.022975118512286,23.0,12.0,0.07807449827047235,0.049280368437397665
CUS_0x4712,25.0,178283.68,3.0,3.0,8.67,137.2,568.2160875165125,881.6021515274763,14835.973333333332,4.0,3.0,4.0,5.0,0.0,36.82308222803151,328.2384485034946,227.5,Manager,Good,No,High_spent_Large_value_payments,Poor,0.625,0,0,1,1,0,0,0,1,0,3,4.925645871187999,8.0,0.0,0.0007695600629289231,0.022124497067274408
CUS_0x4715,17.0,72817.88,1.0,18.0,18.86,717.37,117.4034778109524,692.6652001206876,6364.156666666668,7.0,4.0,18.0,22.0,5.0,31.107449243617438,46.55610531638221,212.5,Musician,Standard,Yes,High_spent_Large_value_payments,Poor,0.5,0,0,0,0,0,0,1,0,0,1,2.9744317276791024,25.0,8.0,0.009851563929078957,0.007315361288987051
CUS_0x4716,41.0,10094.05,2.0,13.0,17.91,695.09,32.728694795278805,281.18881270880155,609.1708333333332,7.0,7.0,18.0,7.0,2.0,31.384051605889507,15.684761106563904,210.0,Musician,Standard,Yes,High_spent_Small_value_payments,Standard,1.0,1,0,0,1,0,0,0,0,0,2,5.094820712225652,8.0,7.0,0.0688613589193634,0.025747721736344743
CUS_0x4717,33.0,11550.325,2.0,19.0,1.46,689.44,50.69331126073777,294.81644009715137,947.5270833333334,5.0,7.0,15.0,22.0,2.0,32.901378258608545,10.2908852773625,211.0,Developer,Standard,No,Low_spent_Small_value_payments,Good,0.625,1,1,0,0,0,0,0,0,0,2,2.75374639983417,22.0,2.0,0.059690095300348696,0.010860782196493944
CUS_0x4718,40.0,7023.16,3.0,14.0,12.67,335.3,29.82947214437272,294.9221789141774,767.2633333333333,7.0,3.0,10.0,10.0,9.0,28.426184307314863,17.08984253793023,216.5,Doctor,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,1,1,0,0,2,5.164925387476023,15.0,9.0,0.04774204204375239,0.022273764163451355
CUS_0x471c,24.0,17805.15,6.0,17.0,19.59,2279.36,124.441385015849,256.1504501366097,1711.7625,7.0,7.0,23.0,29.0,8.0,33.62421012799753,81.85038190646816,114.5,Lawyer,Standard,Yes,Low_spent_Large_value_payments,Standard,0.625,0,1,1,1,0,0,0,1,0,4,4.971676639006622,32.0,8.0,0.12801689398853702,0.047816435928739034
CUS_0x471f,25.0,31977.44,7.0,22.0,1.33,2256.77,106.87163057889109,222.76371105130426,2547.7866666666664,10.0,9.0,23.0,20.0,8.0,26.627224097408472,185.49104312531875,138.5,Manager,Bad,Yes,Low_spent_Small_value_payments,Poor,0.625,0,1,0,1,1,1,0,0,0,4,5.766537992945535,24.0,11.0,0.07057381704101391,0.07280477818341101
CUS_0x4721,36.5,38392.96,2.0,20.0,7.88,1305.12,253.62876028771336,319.9528769693059,3031.413333333333,8.0,10.0,26.0,41.0,10.0,30.88008411273617,46.9182793933641,188.5,Journalist,Bad,Yes,Low_spent_Small_value_payments,Poor,0.625,0,0,0,0,0,0,0,1,1,2,5.165399315654955,45.0,10.0,0.03399373218423377,0.015477361294631802
CUS_0x4722,38.0,18040.67,5.0,20.0,7.44,1874.52,78.6530086233799,279.651524500777,1270.3891666666666,5.0,5.0,27.0,10.0,6.0,29.24102736670171,53.73438354250983,143.5,Lawyer,Standard,Yes,Low_spent_Small_value_payments,Poor,0.625,0,1,0,0,0,0,0,0,1,2,5.498824527045027,15.0,6.0,0.10390523190103251,0.0422975769570688
CUS_0x4728,43.0,31356.66,7.0,22.0,17.37,3244.97,130.2851483402735,277.5024862001583,2736.055,10.0,9.0,25.0,29.0,6.0,34.46849381531424,120.8178654595682,50.5,Accountant,Bad,Yes,High_spent_Medium_value_payments,Poor,0.875,1,0,0,1,0,1,1,1,0,5,3.9734220387833044,31.0,6.0,0.10348583044240042,0.044157688884020316
CUS_0x472b,40.0,29661.64,7.0,16.0,12.5,347.44,116.58640464214893,272.0440383836086,2377.8033333333333,6.0,6.0,11.0,20.0,8.0,27.079397857656243,114.1498903075758,88.5,Writer,Standard,Yes,High_spent_Small_value_payments,Standard,0.75,1,1,0,1,0,0,0,1,0,4,6.36076243113575,20.0,10.0,0.01171344537928449,0.048006447256323054
CUS_0x472e,34.0,81969.24,4.0,23.0,9.56,2015.16,273.38339322165433,478.85109996325446,6707.77,8.0,8.0,15.0,41.0,10.0,30.15067621120368,188.5425068150913,244.0,Architect,Bad,Yes,Low_spent_Medium_value_payments,Poor,0.375,0,1,1,1,0,0,0,0,0,3,2.524861994621628,44.0,15.0,0.02458434407833963,0.028108075681648487
CUS_0x4732,26.0,53878.98,2.0,18.0,1.49,1119.16,228.50925749101958,409.64520413122307,4328.915,4.0,3.0,5.0,11.0,3.0,34.23059119328836,78.3506369678963,217.0,Scientist,Good,No,Low_spent_Large_value_payments,Standard,0.75,1,0,0,0,0,0,0,0,0,1,3.0347701315382456,11.0,3.0,0.020771736955673623,0.018099370620096793
CUS_0x4734,20.0,42240.87,5.0,22.0,19.62,3483.9,91.29620176588756,406.893269941988,3296.0725,9.0,8.0,22.0,19.0,10.0,30.496117165381577,95.74849408764148,164.5,Manager,Bad,Yes,High_spent_Medium_value_payments,Poor,0.875,0,1,1,1,0,0,1,0,1,5,6.324434827182169,22.0,10.0,0.08247699443690434,0.029049268208645736
CUS_0x473a,31.0,131693.37,3.0,3.0,1.78,1428.94,525.8593946327892,609.9268819451034,10696.4475,0.0,7.0,10.0,29.0,6.0,32.96793804654035,208.8584734221076,267.0,Media_Manager,Good,No,Low_spent_Medium_value_payments,Poor,0.625,0,0,1,0,1,0,0,0,1,3,5.182368225252716,32.0,6.0,0.01085050826780422,0.019525966300690728
CUS_0x473f,53.0,20875.67,4.0,16.0,1.49,1363.29,89.40336011721148,308.05873013894904,1536.6391666666666,5.0,3.0,10.0,7.0,1.0,33.74692920393318,38.072524934070174,266.0,Architect,Good,No,Low_spent_Small_value_payments,Good,0.75,0,0,1,0,0,1,0,1,0,3,5.224250894616948,7.0,1.0,0.06530520936573533,0.024776489991894763
CUS_0x474,23.0,58558.3,0.0,2.0,11.8,272.17,153.86798043626789,596.6678495504154,5098.858333333334,3.0,2.0,10.0,8.0,3.0,34.126655862598895,0.0,203.5,Media_Manager,Good,No,High_spent_Medium_value_payments,Good,0.625,0,0,0,0,0,0,0,0,0,0,6.178379275700142,12.0,6.0,0.004647846675876861,0.0
CUS_0x4750,28.0,9434.835,5.0,25.0,7.28,1602.76,80.83946715423038,264.85989630101284,903.23625,7.0,10.0,34.0,53.0,13.0,31.755159040030755,33.32959889948093,158.0,Accountant,Bad,Yes,Low_spent_Small_value_payments,Poor,0.75,0,0,1,0,1,0,0,1,1,4,5.1457614653557116,55.0,15.0,0.16987684469309747,0.03690020069442621
CUS_0x475f,20.0,101399.13,2.0,6.0,3.97,1061.06,236.5457287677291,729.3721247116908,8535.9275,1.0,3.0,2.0,14.0,4.0,35.77146906463351,132.67489652058006,296.5,Journalist,Good,No,High_spent_Large_value_payments,Standard,1.0,0,0,0,0,1,0,0,1,0,2,7.041025522407601,18.0,4.0,0.010464192345634523,0.015543114268552547
CUS_0x4767,39.0,33732.0,2.0,18.5,14.07,398.04,132.27785651528728,360.1670668930018,2730.0,8.0,3.0,19.0,19.0,4.0,31.12353175301297,49.38931505211899,380.0,Mechanic,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,1,1,0,0,2,4.637489054385854,22.0,8.0,0.011800071149057276,0.01809132419491538
CUS_0x4768,34.0,36237.51,3.0,20.0,19.68,588.79,149.68044735306447,350.7165509175404,2902.7925,7.0,3.0,15.0,19.0,7.0,33.06092116760807,59.88225172939515,235.0,Engineer,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,1,1,1,0,0,0,0,0,3,4.601855530797745,23.0,7.0,0.016248081062964864,0.020629187835298303
CUS_0x476c,28.0,37688.55,4.0,10.0,3.27,28.36,97.66135733450744,372.4422113537159,3317.7125,2.0,6.0,2.0,9.0,4.0,29.41125583979666,114.33372120323116,298.5,Manager,Good,No,High_spent_Medium_value_payments,Good,0.875,1,0,0,0,1,0,1,0,1,4,3.0568776094452264,9.0,7.0,0.0007524831812314349,0.034461612090629055
CUS_0x476d,40.0,7710.84,9.0,19.0,17.18,4674.39,43.17569246013773,286.0737038294678,927.57,10.0,6.0,23.0,59.0,6.0,35.729071033646306,40.77110514346985,113.5,Developer,Bad,Yes,High_spent_Small_value_payments,Standard,0.75,0,1,1,1,0,1,1,1,0,6,5.624605555956927,59.0,9.0,0.6062102183419705,0.04395474750527707
CUS_0x4771,35.0,144051.84,7.0,20.0,15.96,1319.45,477.5047916670395,475.1350915315257,11992.32,5.0,6.0,18.0,24.0,6.0,32.49821189514834,585.8299975729158,128.5,Teacher,Standard,Yes,High_spent_Large_value_payments,Standard,0.75,1,1,1,0,1,1,0,0,0,5,4.319932302156011,25.0,8.0,0.009159549784299875,0.0488504307400833
CUS_0x4775,51.0,125049.78,3.0,10.0,5.7,593.96,280.8677125113358,833.6759017281507,10426.815,1.0,5.0,7.0,7.0,1.0,31.94180792909382,178.13788576051354,236.5,Teacher,Good,No,High_spent_Medium_value_payments,Good,0.75,1,0,1,0,0,0,1,0,0,3,4.798720835354819,12.0,2.0,0.004749788444249962,0.017084592539573545
CUS_0x4778,30.0,97590.15,2.0,20.0,12.91,660.27,236.49366939474302,771.8451217824534,8321.5125,6.0,6.0,5.0,29.0,2.0,31.07177920332561,83.02341726282799,227.5,Journalist,Standard,Yes,High_spent_Medium_value_payments,Poor,0.625,1,1,0,0,0,0,0,0,0,2,5.195867654078423,32.0,2.0,0.0067657442887422556,0.009976962392693394
CUS_0x4779,15.0,16744.76,7.0,15.0,13.65,2660.39,84.85572963163335,237.900844858377,1245.3966666666663,10.0,5.0,15.0,20.0,11.0,35.39472733525518,84.572968099745,157.0,Teacher,Standard,Yes,Low_spent_Small_value_payments,Poor,0.875,1,1,0,1,0,1,1,0,0,5,6.5861722719204066,21.0,16.0,0.1588789567602044,0.06790845869702426
CUS_0x477b,41.0,26775.49,1.0,19.0,6.42,1082.13,105.86372729067742,386.48106151426936,2408.290833333333,8.0,4.0,7.0,16.0,5.0,34.80245095710427,13.484294528386595,320.5,Journalist,Standard,No,Low_spent_Small_value_payments,Standard,1.0,0,0,0,1,0,0,0,0,0,1,5.124935567478217,20.0,5.0,0.04041494665457103,0.005599113836979101
CUS_0x477c,37.0,38955.5,6.0,21.0,24.72,4683.88,211.8077819351841,294.30253267767347,3544.291666666666,6.0,5.0,30.0,62.0,9.0,29.84292941587213,163.7659656969924,110.5,Teacher,Bad,Yes,High_spent_Large_value_payments,Poor,0.875,1,0,0,0,0,0,1,1,1,4,5.7110411402691845,62.0,9.0,0.12023668031471808,0.04620555560852331
CUS_0x477d,20.0,21001.62,5.0,18.0,9.61,1371.56,84.46514793097742,252.12392676381845,1452.135,7.0,6.0,18.0,27.0,10.0,33.23315577492023,72.79111089743007,241.0,Journalist,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,1,0,1,0,1,0,0,0,0,3,5.769919331897182,31.0,10.0,0.06530734295735281,0.05012695851104069
CUS_0x478,42.0,42757.81,3.0,5.0,2.21,646.98,275.9337501264317,256.8717644676933,3556.150833333333,0.0,5.0,3.0,1.0,4.0,28.224765961624783,102.80956873920842,387.0,Doctor,Good,No,Low_spent_Small_value_payments,Good,1.0,0,0,0,1,1,0,0,0,1,3,3.3772641878693435,2.0,9.0,0.015131270754980202,0.02891035098273393
CUS_0x4781,44.0,61627.0,1.0,7.0,7.35,1485.87,196.3816513088448,531.2107673987764,4863.583333333333,1.0,6.0,2.0,18.0,2.0,33.61996434130075,35.07796296694198,242.5,Teacher,Good,No,Low_spent_Small_value_payments,Standard,0.625,0,1,0,0,0,0,0,0,0,1,4.691784865364759,18.0,2.0,0.024110698232917387,0.007212370090696226
CUS_0x479,28.0,36490.98,4.0,19.0,9.75,581.05,65.76204673351519,378.922104147776,2828.9150000000004,4.0,5.0,8.0,21.0,7.0,29.90061630318074,92.35158351990316,144.5,Mechanic,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,1,0,0,1,1,1,0,4,5.392764595383633,26.0,12.0,0.015923113054239702,0.03264558444488546
